Pozo,YACIMIENTO,ZONA,STATUS2024,Petroleo(bopd),Oil Cum (MSTB),Cum Parinas(MSTB),Cum Verdun (MSTB),Cum Mogollon (MSTB),Cum Talara(MSTB)
10,NEGRITOS,O,DPA,,0,0,0,0,0
100,NEGRITOS,O,APA,,0,0,0,20.9,0
1000,LOMITOS,E,ATA,0.29,37.917,0,0,37.9,0
1001,LAGUNITOS,S,APA,1.06,39.432,0,39.4,0,0
1002,NEGRITOS,O,DPA,,0,0,0,0,0
1003,LAGUNITOS,S,ATA,1.5,49.52,0,49.5,0,0
1004,LAGUNITOS,S,APA,0.39,37.266,0,37.3,0,0
1005,LAGUNITOS,S,APA,0.79,36.479,0,36.5,0,0
1006,LAGUNITOS,S,ATA,0.16,57.674,0,57.7,0,0
1007,LAGUNITOS,S,APA,1.86,46.107,0,46.1,0,0
1008,LAGUNITOS,S,APA,0.3,35.557,0,35.6,0,0
1009,LAGUNITOS,S,APA,10.68,36.755,0,36.8,0,0
101,NEGRITOS,O,APA,0.16,1.928,0,0,0,0
1010,LAGUNITOS,S,DPA,,0,0,0,0,0
1011,LAGUNITOS,S,APA,1.42,36.114,0,36.1,0,0
1012,LAGUNITOS,S,ATA,0.23,48.117,0,48.1,0,0
1013,LAGUNITOS,S,ATA,0.26,54.048,0,54,0,0
1014,LAGUNITOS,S,ATA,0.39,58.249,0,58.2,0,0
1015,LAGUNITOS,S,ATA,0.2,43.788,0,43.8,0,0
1016,LAGUNITOS,S,APA,1.29,31.132,0,31.1,0,0
1017,LAGUNITOS,S,APA,0.33,38.683,0,38.7,0,0
1018,LAGUNITOS,S,ATA,0.32,56.996,0,57,0,0
1019,LAGUNITOS,S,ATA,0.1,47.43,0,47.4,0,0
102,NEGRITOS,O,APA,1286.65,39.886,0,0,39.9,0
1020,LAGUNITOS,S,ATA,0.07,69.316,0,69.3,0,0
1021,LAGUNITOS,S,APA,0.27,33.084,0,33.1,0,0
1022,LAGUNITOS,S,ATA,0.94,49.584,0,49.6,0,0
1023,LAGUNITOS,S,ATA,1.35,47.331,0,47.3,0,0
1024,LAGUNITOS,S,APA,0.03,36.304,0,36.3,0,0
1025,LAGUNITOS,S,ATA,0.32,65.695,0,65.7,0,0
1026,LAGUNITOS,S,DPA,,0,0,0,0,0
1027,LAGUNITOS,S,APA,0.4,32.241,0,32.2,0,0
1028,LAGUNITOS,S,ATA,0.1,46.805,0,46.8,0,0
1029,LAGUNITOS,S,ATA,0.1,37.309,0,37.3,0,0
103,NEGRITOS,O,APA,340.94,10.569,0,0,10.6,0
1030,LAGUNITOS,S,ATA,,0,0,0,0,0
1031,LAGUNITOS,S,APA,0.07,30.716,0,30.7,0,0
1032,LAGUNITOS,S,APA,0.16,29.062,0,29.1,0,0
1033,LAGUNITOS,S,ATA,0.13,36.055,0,36.1,0,0
1034,LAGUNITOS,S,APA,3.84,29.395,0,29.4,0,0
1035,LAGUNITOS,S,APA,0.39,34.107,0,34.1,0,0
1036,LAGUNITOS,S,DPA,,0,0,0,0,0
1037,LAGUNITOS,S,APA,0.42,29.576,0,29.6,0,0
1038,LAGUNITOS,S,ATA,0.39,41.14,0,41.1,0,0
1039,LAGUNITOS,S,ATA,0.13,34.118,0,34.1,0,0
104,NEGRITOS,O,APA,717.19,22.233,0,0,22.2,0
1040,LAGUNITOS,S,ATA,0.04,41.974,0,42,0,0
1041,LAGUNITOS,S,APA,0.3,32.986,0,33,0,0
1042,LAGUNITOS,S,APA,0.23,30.232,0,30.2,0,0
1043,LAGUNITOS,S,ATA,0.16,37.576,0,37.6,0,0
1044,LAGUNITOS,S,ATA,0.84,43.612,0,43.6,0,0
1045,LAGUNITOS,S,APA,0.39,30.682,0,30.7,0,0
1046,LAGUNITOS,S,APA,0.07,30.154,0,30.2,0,0
1047,LAGUNITOS,S,APA,0.94,27.689,0,27.7,0,0
1048,LAGUNITOS,S,ATA,0.4,36.517,0,36.5,0,0
1049,LAGUNITOS,S,ATA,0.26,39.352,0,39.4,0,0
105,NEGRITOS,O,ATA,0.23,15.161,0,0,0,0
1050,LAGUNITOS,S,APA,0.16,29.192,0,29.2,0,0
1051,LAGUNITOS,S,ATA,0.13,42.075,0,42.1,0,0
1052,LAGUNITOS,S,ATA,0.16,37.343,0,37.3,0,0
1053,LAGUNITOS,S,APA,1.55,29.523,0,29.5,0,0
1054,LAGUNITOS,S,APA,0.35,32.856,0,32.9,0,0
1055,LAGUNITOS,S,APA,1.03,27.741,0,27.7,0,0
1056,LAGUNITOS,S,ATA,0.1,44.354,0,44.4,0,0
1057,LAGUNITOS,S,ATA,0.23,34.287,0,34.3,0,0
1058,LAGUNITOS,S,ATA,0.57,25.503,0,25.5,0,0
1059,LAGUNITOS,S,APA,0.32,30.807,0,30.8,0,0
106,NEGRITOS,O,APA,644.87,19.991,0,0,20,0
1060,LAGUNITOS,S,APA,0.17,28.937,0,28.9,0,0
1061,LAGUNITOS,S,ATA,0.19,46.59,0,46.6,0,0
1062,LAGUNITOS,S,APA,0.16,37.187,0,37.2,0,0
1063,LAGUNITOS,S,ATA,0.13,35.113,0,35.1,0,0
1064,LAGUNITOS,S,ATA,0.13,37.491,0,37.5,0,0
1065,LAGUNITOS,S,ATA,0.19,37.808,0,37.8,0,0
1066,LAGUNITOS,S,ATA,0.32,38.426,0,38.4,0,0
1067,LAGUNITOS,S,ATA,0.3,31.112,0,31.1,0,0
1068,LAGUNITOS,S,ATA,0.06,106.685,0,106.7,0,0
1069,LAGUNITOS,S,ATA,0.67,50.122,0,50.1,0,0
107,NEGRITOS,O,ATA,0.68,31.011,0,0,31,0
1070,LAGUNITOS,S,APA,0.45,28.084,0,28.1,0,0
1071,LAGUNITOS,S,ATA,0.13,31.074,0,31.1,0,0
1072,LAGUNITOS,S,APA,0.29,26.162,0,26.2,0,0
1073,LAGUNITOS,S,APA,0.13,26.777,0,26.8,0,0
1074,LAGUNITOS,S,APA,0.9,30.498,0,30.5,0,0
1075,LAGUNITOS,S,ATA,0.16,31.614,0,31.6,0,0
1076,LAGUNITOS,S,DPA,,0,0,0,0,0
1077,LAGUNITOS,S,ATA,0.1,50.597,0,50.6,0,0
1078,LAGUNITOS,S,APA,0.19,26.58,0,26.6,0,0
1079,LAGUNITOS,S,APA,0.26,26.784,0,26.8,0,0
108,NEGRITOS,O,APA,773.61,23.982,0,0,0,0
1080,LOMITOS,E,ATA,0.03,32.227,0,32.2,0,0
1081,LAGUNITOS,S,DPA,,0,0,0,0,0
1082,LAGUNITOS,S,ATA,0.48,53.476,0,53.5,0,0
1083,LOMITOS,E,APA,0.23,25.636,0,25.6,0,0
1084,LOMITOS,E,ATA,0.45,33.566,0,33.6,0,0
1085,LAGUNITOS,S,ATA,0.26,34.924,0,34.9,0,0
1086,LAGUNITOS,S,APA,2.39,36.316,0,36.3,0,0
1087,LOMITOS,E,ATA,0.42,36.687,0,36.7,0,0
1088,LAGUNITOS,S,DPA,,0,0,0,0,0
1089,LAGUNITOS,S,DPA,,0,0,0,0,0
109,NEGRITOS,O,APA,1286.65,39.886,0,0,0,0
1090,LAGUNITOS,S,APA,0.16,22.835,0,22.8,0,0
1091,LOMITOS,E,ATA,0.1,31.402,0,31.4,0,0
1092,LAGUNITOS,S,DPA,,0,0,0,0,0
1093,LAGUNITOS,S,ATA,0.23,31.326,0,31.3,0,0
1094,LAGUNITOS,S,DPA,,0,0,0,0,0
1095,LOMITOS,E,APA,1.39,23.03,0,23,0,0
1096,LAGUNITOS,S,APA,0.06,23.677,0,23.7,0,0
1097,LOMITOS,E,ATA,0.39,31.009,0,31,0,0
1098,LAGUNITOS,S,ATA,0.41,47.108,0,47.1,0,0
1099,LAGUNITOS,S,APA,0.19,30.104,0,30.1,0,0
10A,NEGRITOS,O,DPA,,0,0,0,0,0
11,NEGRITOS,O,DPA,,0,0,0,0,0
110,NEGRITOS,O,ATA,0.03,89.972,0,0,0,0
1100,LAGUNITOS,S,APA,1.81,21.874,0,21.9,0,0
1101,LAGUNITOS,S,ATA,0.75,38.076,0,38.1,0,0
1102,LAGUNITOS,S,DPA,,0,0,0,0,0
1103,LOMITOS,E,ATA,0.32,33.264,0,33.3,0,0
1104,LOMITOS,E,APA,1.17,23.243,0,23.2,0,0
1105,LAGUNITOS,S,ATA,0.35,33.438,0,33.4,0,0
1106,LAGUNITOS,S,DPA,,0,0,0,0,0
1107,LOMITOS,E,ATA,0.42,37.913,0,37.9,0,0
1108,LAGUNITOS,S,ATA,0.39,39.535,0,39.5,0,0
1109,LOMITOS,E,ATA,0.29,32.747,0,32.7,0,0
111,NEGRITOS,O,APA,1286.65,39.886,0,0,0,0
1110,LAGUNITOS,S,ATA,1,56.891,0,56.9,0,0
1111,LAGUNITOS,S,APA,0.3,24.942,0,24.9,0,0
1112,LAGUNITOS,S,ATA,0.06,41.1,0,41.1,0,0
1113,LOMITOS,E,APA,0.33,26.625,0,26.6,0,0
1114,LAGUNITOS,S,APA,0.35,27.684,0,27.7,0,0
1115,LAGUNITOS,S,DPA,,0,0,0,0,0
1116,LAGUNITOS,S,ATA,0.48,31.01,0,31,0,0
1117,LOMITOS,E,ATA,0.45,34.422,0,34.4,0,0
1118,LOMITOS,E,ATA,0.48,29.918,0,29.9,0,0
1119,LOMITOS,E,ATA,0.29,28.902,0,28.9,0,0
111A,NEGRITOS,O,APA,423.68,13.134,0,0,13.1,0
112,NEGRITOS,O,ATA,0.1,14.854,0,0,0,0
1120,LAGUNITOS,S,ATA,0.16,34.043,0,34,0,0
1121,LAGUNITOS,S,APA,0.19,23.106,0,23.1,0,0
1122,LOMITOS,E,APA,0.1,24.014,0,24,0,0
1123,LAGUNITOS,S,APA,4.94,20.246,0,20.2,0,0
1124,LOMITOS,E,APA,1.27,23.409,0,23.4,0,0
1125,LOMITOS,E,ATA,0.43,34.193,0,34.2,0,0
1126,LAGUNITOS,S,ATA,0.23,34.562,0,34.6,0,0
1127,LAGUNITOS,S,ATA,0.1,42.019,0,42,0,0
1128,LOMITOS,E,ATA,0.52,35.829,0,35.8,0,0
1129,LOMITOS,E,APA,0.06,24.24,0,24.2,0,0
113,NEGRITOS,O,ATA,5.97,220.281,0,0,0,0
1130,LOMITOS,E,DPA,,0,0,0,0,0
1131,LAGUNITOS,S,ATA,0.45,58.199,0,58.2,0,0
1132,LAGUNITOS,S,ATA,0.29,41.571,0,41.6,0,0
1133,LOMITOS,E,DPA,,0,0,0,0,0
1134,LOMITOS,E,ATA,0.1,27.899,0,27.9,0,0
1135,LOMITOS,E,APA,0.06,23.643,0,23.6,0,0
1136,LAGUNITOS,S,APA,0.06,23.1,0,23.1,0,0
1137,LAGUNITOS,S,APA,2.58,19.76,0,19.8,0,0
1138,LOMITOS,E,ATA,0.39,43.421,0,43.4,0,0
1139,LAGUNITOS,S,ATA,0.03,33.114,0,33.1,0,0
114,NEGRITOS,O,APA,0.29,28.132,0,0,0,0
1140,LAGUNITOS,S,ATA,0.29,53.101,0,53.1,0,0
1141,LAGUNITOS,S,ATA,0.16,46.047,0,46,0,0
1142,LAGUNITOS,S,APA,3.87,19.487,0,19.5,0,0
1143,LAGUNITOS,S,DPA,,0,0,0,0,0
1144,LAGUNITOS,S,APA,0.13,20.125,0,20.1,0,0
1145,LAGUNITOS,S,ATA,0.16,28.848,0,28.8,0,0
1146,LAGUNITOS,S,ATA,0.16,38.001,0,38,0,0
1147,LAGUNITOS,S,DPA,,0,0,0,0,0
1148,LAGUNITOS,S,ATA,0.16,67.859,0,67.9,0,0
1149,LAGUNITOS,S,ATA,0.3,34.355,0,34.4,0,0
115,NEGRITOS,O,APA,413.03,12.804,0,0,12.8,0
1150,LAGUNITOS,S,ATA,0.11,31.968,0,32,0,0
1151,LAGUNITOS,S,ATA,0.81,79.116,0,79.1,0,0
1152,LAGUNITOS,S,DPA,,0,0,0,0,0
1153,LAGUNITOS,S,ATA,0.07,44.502,0,44.5,0,0
1154,LAGUNITOS,S,APA,0.87,22.093,0,22.1,0,0
1155,LAGUNITOS,S,ATA,1.19,50.461,0,50.5,0,0
1156,LAGUNITOS,S,ATA,0.16,38.359,0,38.4,0,0
1157,LAGUNITOS,S,ATA,0.45,26.84,0,26.8,0,0
1158,LAGUNITOS,S,APA,3,24.677,0,24.7,0,0
1159,LAGUNITOS,S,ATA,0.81,49.128,0,49.1,0,0
116,NEGRITOS,O,ATA,0.1,7.425,0,0,7.4,0
1160,LAGUNITOS,S,ATA,2.16,77.994,0,78,0,0
1161,LAGUNITOS,S,ATA,0.29,41.354,0,41.4,0,0
1162,LAGUNITOS,S,ATA,0.39,51.895,0,51.9,0,0
1163,LAGUNITOS,S,ATA,0.43,24.763,0,24.8,0,0
1164,LAGUNITOS,S,ATA,0.81,62.704,0,62.7,0,0
1165,LAGUNITOS,S,ATA,0.39,40.684,0,40.7,0,0
1166,LAGUNITOS,S,DPA,,0,0,0,0,0
1167,LAGUNITOS,S,ATA,0.65,51.08,0,51.1,0,0
1168,LAGUNITOS,S,ATA,0.1,30.668,0,30.7,0,0
1169,LAGUNITOS,S,APA,0.65,18.269,0,18.3,0,0
117,NEGRITOS,O,APA,0.52,25.609,0,0,25.6,0
1170,LAGUNITOS,S,APA,0.23,25.014,0,25,0,0
1171,LAGUNITOS,S,ATA,0.36,42.935,0,42.9,0,0
1172,LAGUNITOS,S,APA,0.57,36.284,0,36.3,0,0
1173,LAGUNITOS,S,ATA,0.8,35.729,0,35.7,0,0
1174,LAGUNITOS,S,APA,0.77,25.325,0,25.3,0,0
1175,LAGUNITOS,S,ATA,0.39,43.296,0,43.3,0,0
1176,LAGUNITOS,S,ATA,0.23,26.812,0,26.8,0,0
1177,LAGUNITOS,S,ATA,0.33,52.079,0,52.1,0,0
1178,LAGUNITOS,S,DPA,,0,0,0,0,0
1179,LAGUNITOS,S,ATA,0.87,87.351,0,87.4,0,0
118,NEGRITOS,O,APA,0.48,24.883,0,0,24.9,0
1180,LAGUNITOS,S,ATA,0.17,42.581,0,42.6,0,0
1181,LAGUNITOS,S,APA,0.29,19.154,0,19.2,0,0
1182,LAGUNITOS,S,DPA,,0,0,0,0,0
1183,LAGUNITOS,S,APA,0.3,18.331,0,18.3,0,0
1184,LAGUNITOS,S,ATA,0.33,27.943,0,27.9,0,0
1185,LAGUNITOS,S,ATA,0.45,39.159,0,39.2,0,0
1186,LAGUNITOS,S,APA,0.23,18.947,0,18.9,0,0
1187,LAGUNITOS,S,ATA,0.8,36.004,0,36,0,0
1188,LAGUNITOS,S,ATA,0.16,32.711,0,32.7,0,0
1189,PUEBLO,S,ATA,1.06,1743.892,1743.9,0,0,0
119,NEGRITOS,O,ATA,0.32,28.642,0,0,28.6,0
1190,LAGUNITOS,S,APA,0.27,21.174,0,21.2,0,0
1191,LAGUNITOS,S,ATA,0.23,39.408,0,39.4,0,0
1192,LAGUNITOS,S,APA,0.1,18.251,0,18.3,0,0
1193,LAGUNITOS,S,APA,0.55,21.827,0,21.8,0,0
1194,LAGUNITOS,S,ATA,0.16,27.092,0,27.1,0,0
1195,LAGUNITOS,S,ATA,0.19,42.456,0,42.5,0,0
1196,LAGUNITOS,S,ATA,0.26,35.625,0,35.6,0,0
1197,LAGUNITOS,S,DPA,,0,0,0,0,0
1198,LAGUNITOS,S,APA,0.19,19.828,0,19.8,0,0
1199,LAGUNITOS,S,APA,2.26,19.819,0,19.8,0,0
11A,NEGRITOS,O,DPA,,0,0,0,0,0
12,NEGRITOS,O,APA,1286.68,39.887,0,0,39.9,0
120,NEGRITOS,O,ATA,0.13,37.407,0,0,37.4,0
1200,PUEBLO,S,ATA,0.9,194.365,194.4,0,0,0
1201,LAGUNITOS,S,ATA,0.26,20.205,0,20.2,0,0
1202,LAGUNITOS,S,ATA,0.32,38.868,0,38.9,0,0
1203,LAGUNITOS,S,ATA,2.43,23.818,0,23.8,0,0
1204,LAGUNITOS,S,DPA,,0,0,0,0,0
1205,LAGUNITOS,S,DPA,,0,0,0,0,0
1206,LAGUNITOS,S,ATA,0.26,21.391,0,21.4,0,0
1207,LAGUNITOS,S,APA,0.16,14.241,0,14.2,0,0
1208,PUEBLO,S,ATA,0.07,161.348,0,161.3,0,0
1209,LAGUNITOS,S,ATA,0.4,22.695,0,22.7,0,0
121,NEGRITOS,O,DPA,,0,0,0,0,0
1210,LAGUNITOS,S,ATA,0.26,72.378,0,72.4,0,0
1211,LAGUNITOS,S,ATA,0.26,27.09,0,27.1,0,0
1212,LAGUNITOS,S,ATA,0.17,28.424,0,28.4,0,0
1213,LAGUNITOS,S,APA,2.29,13.981,0,14,0,0
1214,LAGUNITOS,S,APA,0.39,18.697,0,18.7,0,0
1215,LAGUNITOS,S,ATA,1.8,48.05,0,48,0,0
1216,LAGUNITOS,S,DPA,,0,0,0,0,0
1217,LAGUNITOS,S,APA,0.45,12.459,0,12.5,0,0
1218,LAGUNITOS,S,APA,1.87,12.038,0,12,0,0
1219,LAGUNITOS,S,ATA,0.81,82.469,0,82.5,0,0
122,NEGRITOS,O,APA,1286.65,39.886,0,0,39.9,0
1220,LAGUNITOS,S,ATA,0.16,43.683,0,43.7,0,0
1221,LOMITOS,E,ATA,0.03,37.589,0,37.6,0,0
1222,PUEBLO,S,ATA,0.3,111.229,111.2,0,0,0
1223,LAGUNITOS,S,ATA,0.32,76.076,0,76.1,0,0
1224,LAGUNITOS,S,APA,0.87,12.54,0,12.5,0,0
1225,LAGUNITOS,S,ATA,0.3,12.134,0,12.1,0,0
1226,LAGUNITOS,S,PROD,2.8,121.982,0,122,0,0
1227,LAGUNITOS,S,ATA,0.57,28.602,0,28.6,0,0
1228,LAGUNITOS,S,APA,0.1,12.208,0,12.2,0,0
1229,LAGUNITOS,S,ATA,0.17,50.698,0,50.7,0,0
123,NEGRITOS,O,APA,0.39,3.233,0,0,3.2,0
1230,LAGUNITOS,S,ATA,0.48,28.396,0,28.4,0,0
1231,LOMITOS,E,DPA,,0,0,0,0,0
1232,LAGUNITOS,S,ATA,0.42,34.958,0,35,0,0
1233,LAGUNITOS,S,APA,0.04,33.891,0,33.9,0,0
1234,LAGUNITOS,S,ATA,0.26,116.395,0,116.4,0,0
1235,LAGUNITOS,S,ATA,0.5,44.25,0,44.3,0,0
1236,PUEBLO,S,APA,0.19,15.627,15.6,0,0,0
1237,LAGUNITOS,S,ATA,0.81,102.183,0,102.2,0,0
1238,LAGUNITOS,S,ATA,0.87,42.388,0,42.4,0,0
1239,LAGUNITOS,S,ATA,0.48,39.093,0,39.1,0,0
124,NEGRITOS,O,APA,225.71,6.997,0,0,7,0
1240,LOMITOS,E,DPA,,0,0,0,0,0
12401,VICHAYO,E,PROD,0.12,6.816,0,6.8,0,0
12402,SANPEDRO,E,PROD,3.44,18.705,0,18.7,0,0
12403,VERDUNALTO,E,PROD,0.13,7.652,7.7,0,0,0
12404,SANPEDRO,E,PROD,3.44,47.593,0,47.6,0,0
12405,LOMITOS,E,PROD,0.64,16.381,0,0,16.4,0
12406,NEGRITOS,O,PROD,0.49,9.32,0,0,9.3,0
12407D,RAMON,E,PROD,0.06,6.203,0,6.2,0,0
12408D,VERDUNALTO,E,INYA,1.27,1.329,0,0,0,0
12409,NEGRITOS,O,ATA,0,0.366,0,0,0.4,0
1241,LAGUNITOS,S,APA,0.13,16.122,0,16.1,0,0
12410,NEGRITOS,O,DPA,,0,0,0,0,0
12412,NEGRITOS,O,PROD,0.19,9.14,0,0,9.1,0
12414,RAMON,E,PROD,4.3,94.341,0,0,94.3,0
12415,ANCHA,E,ATA,0.21,1.585,0,0,0,0
12416,RAMON,E,DPA,,0,0,0,0,0
12417,SILLA,E,PROD,1.95,18.394,0,18.4,0,0
12418,NEGRITOS,O,PROD,0.64,11.047,0,0,11,0
12419,NEGRITOS,O,PROD,0.85,28.196,0,0,28.2,0
1242,LAGUNITOS,S,ATA,0.35,28.849,0,28.8,0,0
12421,YESO,S,PROD,0.13,3.346,0,0,3.3,0
12422,YESO,S,PROD,2.13,12.515,0,0,12.5,0
12423,PLAYA,O,PROD,1.22,12.742,0,0,12.7,0
12424,NEGRITOS,O,PROD,2.52,112.746,0,0,112.7,0
12425D,VERDUNALTO,E,PROD,1.46,9.02,0,0,9,0
12426,NEGRITOS,O,PROD,1.63,37.894,0,0,37.9,0
12427,NEGRITOS,O,PROD,3.36,83.455,0,0,83.5,0
12428,NEGRITOS,O,DPA,,0,0,0,0,0
12429,LOMITOS,E,APA,0.1,0.005,0,0,0,0
1243,LOMITOS,E,DPA,,0,0,0,0,0
12430,SILLA,E,PROD,0.36,6.794,0,6.8,0,0
12431,SANJUAN,E,PROD,1,34.93,0,0,34.9,0
12432,SANJUAN,E,PROD,3.44,64.678,0,0,64.7,0
12433,SANJUAN,E,PROD,2.58,52.364,0,0,52.4,0
12434,SANJUAN,E,PROD,7.74,85.6,0,0,85.6,0
12435,SILLA,E,PROD,0.36,14.432,0,14.4,0,0
12436,SANJUAN,E,APA,0.6,0.074,0,0,0.1,0
12437,SANJUAN,E,PROD,2.58,71.88,0,0,71.9,0
12438,SANJUAN,E,PROD,4.99,61.278,0,0,61.3,0
12439,SANJUAN,E,PROD,3.44,100.075,0,0,100.1,0
1244,LAGUNITOS,S,ATA,0.1,98.14,0,98.1,0,0
12441,VERDUNALTO,E,DPA,,0,0,0,0,0
12442,LOMITOS,E,DPA,,0,0,0,0,0
12443,VERDUNALTO,E,PROD,1.46,35.332,0,35.3,0,0
12444,LOMITOS,E,PROD,0.67,50.134,0,0,50.1,0
12445,VERDUNALTO,E,PROD,1.28,14.717,0,0,14.7,0
12446,SANJUAN,E,PROD,3.44,72.183,0,0,72.2,0
12447,LOMITOS,E,ATA,2.7,16.784,0,0,16.8,0
12448,SANJUAN,E,APA,0.94,0.029,0,0,0,0
12449,SILLA,E,PROD,3.44,34.288,0,34.3,0,0
1245,LAGUNITOS,S,ATA,0.16,54.114,0,54.1,0,0
12450,SILLA,E,PROD,3.99,29.583,0,29.6,0,0
12451,SANJUAN,E,PROD,2.58,73.75,0,0,73.7,0
12452,SANJUAN,E,PROD,4.3,65.817,0,0,65.8,0
12453,SANJUAN,E,PROD,3.44,82.669,0,0,82.7,0
12454,SANJUAN,E,PROD,0.19,19.088,0,0,19.1,0
12456,SANJUAN,E,PROD,2.58,70.521,0,0,70.5,0
12457,SANJUAN,E,PROD,3.44,72.804,0,0,72.8,0
12458,SANJUAN,E,PROD,3.44,65.678,0,0,65.7,0
12459,SANJUAN,E,ATA,0,86.721,0,0,86.7,0
1246,LAGUNITOS,S,PROD,0.17,48.35,0,48.3,0,0
12461,RAMON,E,ATA,,0,0,0,0,0
12462,RAMON,E,APA,,0,0,0,0,0
12464,NEGRITOS,O,PROD,3.14,93.521,0,0,93.5,0
12465,PLAYA,O,DPA,,0,0,0,0,0
12467,NEGRITOS,O,PROD,3.25,79.803,0,0,79.8,0
12468,NEGRITOS,O,PROD,2.52,63.672,0,0,63.7,0
1247,LAGUNITOS,S,ATA,0.29,39.172,0,39.2,0,0
12471,CONCHA,O,APA,,0,0,0,0,0
12472,NEGRITOS,O,PROD,0.97,5.554,0,0,5.6,0
12474,NEGRITOS,O,DPA,,0,0,0,0,0
12476,NEGRITOS,O,DPA,,0,0,0,0,0
12477,NEGRITOS,O,PROD,2.35,41.156,0,0,41.2,0
12478,NEGRITOS,O,PROD,0.92,22.645,0,0,22.6,0
1248,LAGUNITOS,S,DPA,,0,0,0,0,0
12481,ANCHA,E,DPA,,0,0,0,0,0
12483,NEGRITOS,O,PROD,0.13,55.972,0,0,56,0
12484,ANCHA,E,PROD,0.19,9.641,0,0,0,0
12486,ANCHA,E,DPA,,0,0,0,0,0
12487,LOMITOS,E,PROD,4.94,58.487,0,0,58.5,0
12488,VERDUNALTO,E,INYA,0.06,1.689,0,0,1.7,0
12489,LAGUNITOS,S,DPA,,0,0,0,0,0
1249,LAGUNITOS,S,ATA,0.32,28.766,0,28.8,0,0
12491,SILLA,E,PROD,0.43,21.791,0,21.8,0,0
12492,SIETEVIENTOS,O,APA,0.55,0.017,0,0,0,0
12495,LOMITOS,E,APA,,0,0,0,0,0
12498,NEGRITOS,O,PROD,2.92,98.959,0,0,99,0
125,NEGRITOS,O,ATA,0.43,12.501,0,0,12.5,0
1250,LAGUNITOS,S,ATA,0.74,19.225,0,19.2,0,0
1251,LOMITOS,E,ATA,1.16,81.612,0,0,81.6,0
1252,PUEBLO,S,ATA,0.32,88.601,88.6,0,0,0
1253,LAGUNITOS,S,ATA,0.13,35.752,0,35.8,0,0
1254,LAGUNITOS,S,ATA,0.67,16.591,0,16.6,0,0
12541,NEGRITOS,O,PROD,2.44,35.537,0,0,35.5,0
12543,NEGRITOS,O,PROD,2.52,21.488,0,0,21.5,0
1255,LAGUNITOS,S,ATA,1.03,82.422,0,82.4,0,0
1256,LOMITOS,E,PROD,0.69,164.145,0,0,164.1,0
12560,NEGRITOS,O,PROD,1.63,22.013,0,0,22,0
12561,SILLA,E,PROD,6.38,33.984,0,34,0,0
12562,NEGRITOS,O,PROD,3.36,18.18,0,0,18.2,0
12563,SILLA,E,PROD,3.19,28.127,0,28.1,0,0
12564,NEGRITOS,O,PROD,3.36,16.107,0,0,16.1,0
12565,SILLA,E,PROD,5.58,39.407,0,39.4,0,0
12568,SILLA,E,PROD,6.6,26.845,0,26.8,0,0
12569,SILLA,E,PROD,4.12,25.185,0,25.2,0,0
1257,LOMITOS,E,APA,0.73,36.853,0,0,36.9,0
12570,SILLA,E,PROD,5.58,33.011,0,33,0,0
12571,SILLA,E,PROD,3.19,34.084,0,34.1,0,0
1258,LAGUNITOS,S,ATA,1.55,45.183,0,45.2,0,0
1259,LAGUNITOS,S,DPA,,0,0,0,0,0
126,NEGRITOS,O,ATA,0.13,31.567,0,0,31.6,0
1260,LAGUNITOS,S,APA,1.61,11.963,0,12,0,0
1261,LAGUNITOS,S,DPA,,0,0,0,0,0
1262,LAGUNITOS,S,DPA,,0,0,0,0,0
1263,LOMITOS,E,ATA,0.2,55.25,0,0,55.3,0
1264,LOMITOS,E,APA,1.1,20.005,0,0,20,0
1265,LAGUNITOS,S,APA,1.03,19.46,0,19.5,0,0
1266,LAGUNITOS,S,DPA,,0,0,0,0,0
1267,LAGUNITOS,S,APA,1.35,67.458,0,67.5,0,0
1268,LOMITOS,E,PROD,1.06,65.828,0,0,65.8,0
1269,LOMITOS,E,PROD,1.46,176.717,0,0,176.7,0
127,NEGRITOS,O,APA,0.1,23.99,0,0,24,0
1270,LOMITOS,E,ATA,1.94,71.293,0,0,71.3,0
1271,LOMITOS,E,PROD,1.49,106.224,0,0,106.2,0
1272,LOMITOS,E,ATA,0.77,30.073,0,0,30.1,0
1273,LAGUNITOS,S,ATA,0.65,82.786,0,82.8,0,0
1274,LOMITOS,E,ATA,2.03,70.377,0,0,70.4,0
1275,LAGUNITOS,S,ATA,0.39,29.263,0,29.3,0,0
1276,LOMITOS,E,PROD,1.71,121.527,0,0,121.5,0
1277,LOMITOS,E,ATA,1.39,36.405,0,0,36.4,0
1278,LOMITOS,E,DPA,,0,0,0,0,0
1279,LOMITOS,E,DPA,,0,0,0,0,0
128,NEGRITOS,O,APA,439.65,13.629,0,0,13.6,0
1280,LAGUNITOS,S,APA,3.84,11.308,0,11.3,0,0
1281,LAGUNITOS,S,APA,0.21,13.532,0,13.5,0,0
1282,LOMITOS,E,PROD,1.06,83.696,0,0,83.7,0
1283,LOMITOS,E,ATA,1.55,45.544,0,0,45.5,0
1284,LAGUNITOS,S,ATA,0.61,107.42,0,107.4,0,0
1285,LAGUNITOS,S,ATA,0.55,47.834,0,47.8,0,0
1286,LOMITOS,E,ATA,0.18,16.118,0,0,16.1,0
1287,LOMITOS,E,DPA,,0,0,0,0,0
1288,LOMITOS,E,APA,0.97,37.523,0,0,37.5,0
